"Camera","File","RelativePath","DateTime","Eland","Gemsbok","Springbok","Steenbok","Wildebeest","Lion","Springhare","Jackal","Leopard","Hyena","Polecat","latitude","longitude","datetime_hour"
"Cam4","MFDC6664.JPG","100MFCAM",2024-08-25 22:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-25 22:00:00
"Cam4","MFDC6665.JPG","100MFCAM",2024-08-25 22:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-25 22:00:00
"Cam4","MFDC6666.JPG","100MFCAM",2024-08-25 22:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-25 22:00:00
"Cam4","MFDC6667.JPG","100MFCAM",2024-08-25 22:47:01,0,0,0,0,0,0,0,2,0,0,0,-26.15276389,21.82151944,2024-08-25 22:00:00
"Cam4","MFDC6668.JPG","100MFCAM",2024-08-25 22:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-25 22:00:00
"Cam4","MFDC6669.JPG","100MFCAM",2024-08-25 23:07:01,0,3,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-25 23:00:00
"Cam4","MFDC6670.JPG","100MFCAM",2024-08-25 23:17:01,0,2,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-25 23:00:00
"Cam4","MFDC6671.JPG","100MFCAM",2024-08-25 23:27:01,0,3,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-25 23:00:00
"Cam4","MFDC6672.JPG","100MFCAM",2024-08-25 23:37:01,0,3,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-25 23:00:00
"Cam4","MFDC6673.JPG","100MFCAM",2024-08-25 23:47:01,0,3,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-25 23:00:00
"Cam4","MFDC6674.JPG","100MFCAM",2024-08-25 23:57:01,0,1,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-25 23:00:00
"Cam4","MFDC6675.JPG","100MFCAM",2024-08-26 00:07:01,0,1,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26
"Cam4","MFDC6676.JPG","100MFCAM",2024-08-26 00:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26
"Cam4","MFDC6677.JPG","100MFCAM",2024-08-26 00:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26
"Cam4","MFDC6678.JPG","100MFCAM",2024-08-26 00:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26
"Cam4","MFDC6679.JPG","100MFCAM",2024-08-26 00:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26
"Cam4","MFDC6680.JPG","100MFCAM",2024-08-26 00:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26
"Cam4","MFDC6681.JPG","100MFCAM",2024-08-26 01:07:01,0,1,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 01:00:00
"Cam4","MFDC6682.JPG","100MFCAM",2024-08-26 01:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 01:00:00
"Cam4","MFDC6683.JPG","100MFCAM",2024-08-26 01:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 01:00:00
"Cam4","MFDC6684.JPG","100MFCAM",2024-08-26 01:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 01:00:00
"Cam4","MFDC6685.JPG","100MFCAM",2024-08-26 01:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 01:00:00
"Cam4","MFDC6686.JPG","100MFCAM",2024-08-26 01:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 01:00:00
"Cam4","MFDC6687.JPG","100MFCAM",2024-08-26 02:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 02:00:00
"Cam4","MFDC6688.JPG","100MFCAM",2024-08-26 02:17:01,0,0,0,0,0,0,0,1,0,0,0,-26.15276389,21.82151944,2024-08-26 02:00:00
"Cam4","MFDC6689.JPG","100MFCAM",2024-08-26 02:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 02:00:00
"Cam4","MFDC6690.JPG","100MFCAM",2024-08-26 02:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 02:00:00
"Cam4","MFDC6691.JPG","100MFCAM",2024-08-26 02:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 02:00:00
"Cam4","MFDC6692.JPG","100MFCAM",2024-08-26 02:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 02:00:00
"Cam4","MFDC6693.JPG","100MFCAM",2024-08-26 03:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 03:00:00
"Cam4","MFDC6694.JPG","100MFCAM",2024-08-26 03:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 03:00:00
"Cam4","MFDC6695.JPG","100MFCAM",2024-08-26 03:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 03:00:00
"Cam4","MFDC6696.JPG","100MFCAM",2024-08-26 03:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 03:00:00
"Cam4","MFDC6697.JPG","100MFCAM",2024-08-26 03:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 03:00:00
"Cam4","MFDC6698.JPG","100MFCAM",2024-08-26 03:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 03:00:00
"Cam4","MFDC6699.JPG","100MFCAM",2024-08-26 04:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 04:00:00
"Cam4","MFDC6700.JPG","100MFCAM",2024-08-26 04:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 04:00:00
"Cam4","MFDC6701.JPG","100MFCAM",2024-08-26 04:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 04:00:00
"Cam4","MFDC6702.JPG","100MFCAM",2024-08-26 04:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 04:00:00
"Cam4","MFDC6703.JPG","100MFCAM",2024-08-26 04:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 04:00:00
"Cam4","MFDC6704.JPG","100MFCAM",2024-08-26 04:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 04:00:00
"Cam4","MFDC6705.JPG","100MFCAM",2024-08-26 05:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 05:00:00
"Cam4","MFDC6706.JPG","100MFCAM",2024-08-26 05:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 05:00:00
"Cam4","MFDC6707.JPG","100MFCAM",2024-08-26 05:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 05:00:00
"Cam4","MFDC6708.JPG","100MFCAM",2024-08-26 05:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 05:00:00
"Cam4","MFDC6709.JPG","100MFCAM",2024-08-26 05:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 05:00:00
"Cam4","MFDC6710.JPG","100MFCAM",2024-08-26 05:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 05:00:00
"Cam4","MFDC6711.JPG","100MFCAM",2024-08-26 06:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 06:00:00
"Cam4","MFDC6712.JPG","100MFCAM",2024-08-26 06:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 06:00:00
"Cam4","MFDC6713.JPG","100MFCAM",2024-08-26 06:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 06:00:00
"Cam4","MFDC6714.JPG","100MFCAM",2024-08-26 06:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 06:00:00
"Cam4","MFDC6715.JPG","100MFCAM",2024-08-26 06:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 06:00:00
"Cam4","MFDC6716.JPG","100MFCAM",2024-08-26 06:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 06:00:00
"Cam4","MFDC6717.JPG","100MFCAM",2024-08-26 07:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 07:00:00
"Cam4","MFDC6718.JPG","100MFCAM",2024-08-26 07:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 07:00:00
"Cam4","MFDC6719.JPG","100MFCAM",2024-08-26 07:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 07:00:00
"Cam4","MFDC6720.JPG","100MFCAM",2024-08-26 07:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 07:00:00
"Cam4","MFDC6721.JPG","100MFCAM",2024-08-26 07:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 07:00:00
"Cam4","MFDC6722.JPG","100MFCAM",2024-08-26 07:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 07:00:00
"Cam4","MFDC6723.JPG","100MFCAM",2024-08-26 08:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 08:00:00
"Cam4","MFDC6724.JPG","100MFCAM",2024-08-26 08:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 08:00:00
"Cam4","MFDC6725.JPG","100MFCAM",2024-08-26 08:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 08:00:00
"Cam4","MFDC6726.JPG","100MFCAM",2024-08-26 08:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 08:00:00
"Cam4","MFDC6727.JPG","100MFCAM",2024-08-26 08:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 08:00:00
"Cam4","MFDC6728.JPG","100MFCAM",2024-08-26 08:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 08:00:00
"Cam4","MFDC6729.JPG","100MFCAM",2024-08-26 09:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 09:00:00
"Cam4","MFDC6730.JPG","100MFCAM",2024-08-26 09:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 09:00:00
"Cam4","MFDC6731.JPG","100MFCAM",2024-08-26 09:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 09:00:00
"Cam4","MFDC6732.JPG","100MFCAM",2024-08-26 09:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 09:00:00
"Cam4","MFDC6733.JPG","100MFCAM",2024-08-26 09:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 09:00:00
"Cam4","MFDC6734.JPG","100MFCAM",2024-08-26 09:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 09:00:00
"Cam4","MFDC6735.JPG","100MFCAM",2024-08-26 10:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 10:00:00
"Cam4","MFDC6736.JPG","100MFCAM",2024-08-26 10:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 10:00:00
"Cam4","MFDC6737.JPG","100MFCAM",2024-08-26 10:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 10:00:00
"Cam4","MFDC6738.JPG","100MFCAM",2024-08-26 10:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 10:00:00
"Cam4","MFDC6739.JPG","100MFCAM",2024-08-26 10:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 10:00:00
"Cam4","MFDC6740.JPG","100MFCAM",2024-08-26 10:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 10:00:00
"Cam4","MFDC6741.JPG","100MFCAM",2024-08-26 11:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 11:00:00
"Cam4","MFDC6742.JPG","100MFCAM",2024-08-26 11:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 11:00:00
"Cam4","MFDC6743.JPG","100MFCAM",2024-08-26 11:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 11:00:00
"Cam4","MFDC6744.JPG","100MFCAM",2024-08-26 11:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 11:00:00
"Cam4","MFDC6745.JPG","100MFCAM",2024-08-26 11:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 11:00:00
"Cam4","MFDC6746.JPG","100MFCAM",2024-08-26 11:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 11:00:00
"Cam4","MFDC6747.JPG","100MFCAM",2024-08-26 12:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 12:00:00
"Cam4","MFDC6748.JPG","100MFCAM",2024-08-26 12:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 12:00:00
"Cam4","MFDC6749.JPG","100MFCAM",2024-08-26 12:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 12:00:00
"Cam4","MFDC6750.JPG","100MFCAM",2024-08-26 12:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 12:00:00
"Cam4","MFDC6751.JPG","100MFCAM",2024-08-26 12:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 12:00:00
"Cam4","MFDC6752.JPG","100MFCAM",2024-08-26 12:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 12:00:00
"Cam4","MFDC6753.JPG","100MFCAM",2024-08-26 13:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 13:00:00
"Cam4","MFDC6754.JPG","100MFCAM",2024-08-26 13:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 13:00:00
"Cam4","MFDC6755.JPG","100MFCAM",2024-08-26 13:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 13:00:00
"Cam4","MFDC6756.JPG","100MFCAM",2024-08-26 13:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 13:00:00
"Cam4","MFDC6757.JPG","100MFCAM",2024-08-26 13:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 13:00:00
"Cam4","MFDC6758.JPG","100MFCAM",2024-08-26 13:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 13:00:00
"Cam4","MFDC6759.JPG","100MFCAM",2024-08-26 14:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 14:00:00
"Cam4","MFDC6760.JPG","100MFCAM",2024-08-26 14:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 14:00:00
"Cam4","MFDC6761.JPG","100MFCAM",2024-08-26 14:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 14:00:00
"Cam4","MFDC6762.JPG","100MFCAM",2024-08-26 14:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 14:00:00
"Cam4","MFDC6763.JPG","100MFCAM",2024-08-26 14:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 14:00:00
"Cam4","MFDC6764.JPG","100MFCAM",2024-08-26 14:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 14:00:00
"Cam4","MFDC6765.JPG","100MFCAM",2024-08-26 15:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 15:00:00
"Cam4","MFDC6766.JPG","100MFCAM",2024-08-26 15:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 15:00:00
"Cam4","MFDC6767.JPG","100MFCAM",2024-08-26 15:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 15:00:00
"Cam4","MFDC6768.JPG","100MFCAM",2024-08-26 15:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 15:00:00
"Cam4","MFDC6769.JPG","100MFCAM",2024-08-26 15:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 15:00:00
"Cam4","MFDC6770.JPG","100MFCAM",2024-08-26 15:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 15:00:00
"Cam4","MFDC6771.JPG","100MFCAM",2024-08-26 16:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 16:00:00
"Cam4","MFDC6772.JPG","100MFCAM",2024-08-26 16:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 16:00:00
"Cam4","MFDC6773.JPG","100MFCAM",2024-08-26 16:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 16:00:00
"Cam4","MFDC6774.JPG","100MFCAM",2024-08-26 16:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 16:00:00
"Cam4","MFDC6775.JPG","100MFCAM",2024-08-26 16:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 16:00:00
"Cam4","MFDC6776.JPG","100MFCAM",2024-08-26 16:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 16:00:00
"Cam4","MFDC6777.JPG","100MFCAM",2024-08-26 17:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 17:00:00
"Cam4","MFDC6778.JPG","100MFCAM",2024-08-26 17:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 17:00:00
"Cam4","MFDC6779.JPG","100MFCAM",2024-08-26 17:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 17:00:00
"Cam4","MFDC6780.JPG","100MFCAM",2024-08-26 17:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 17:00:00
"Cam4","MFDC6781.JPG","100MFCAM",2024-08-26 17:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 17:00:00
"Cam4","MFDC6782.JPG","100MFCAM",2024-08-26 17:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 17:00:00
"Cam4","MFDC6783.JPG","100MFCAM",2024-08-26 18:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 18:00:00
"Cam4","MFDC6784.JPG","100MFCAM",2024-08-26 18:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 18:00:00
"Cam4","MFDC6785.JPG","100MFCAM",2024-08-26 18:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 18:00:00
"Cam4","MFDC6786.JPG","100MFCAM",2024-08-26 18:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 18:00:00
"Cam4","MFDC6787.JPG","100MFCAM",2024-08-26 18:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 18:00:00
"Cam4","MFDC6788.JPG","100MFCAM",2024-08-26 18:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 18:00:00
"Cam4","MFDC6789.JPG","100MFCAM",2024-08-26 19:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 19:00:00
"Cam4","MFDC6790.JPG","100MFCAM",2024-08-26 19:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 19:00:00
"Cam4","MFDC6791.JPG","100MFCAM",2024-08-26 19:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 19:00:00
"Cam4","MFDC6792.JPG","100MFCAM",2024-08-26 19:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 19:00:00
"Cam4","MFDC6793.JPG","100MFCAM",2024-08-26 19:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 19:00:00
"Cam4","MFDC6794.JPG","100MFCAM",2024-08-26 19:57:01,0,0,0,0,0,0,0,1,0,0,0,-26.15276389,21.82151944,2024-08-26 19:00:00
"Cam4","MFDC6795.JPG","100MFCAM",2024-08-26 20:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 20:00:00
"Cam4","MFDC6796.JPG","100MFCAM",2024-08-26 20:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 20:00:00
"Cam4","MFDC6797.JPG","100MFCAM",2024-08-26 20:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 20:00:00
"Cam4","MFDC6798.JPG","100MFCAM",2024-08-26 20:37:01,0,0,0,0,0,0,0,1,0,0,0,-26.15276389,21.82151944,2024-08-26 20:00:00
"Cam4","MFDC6799.JPG","100MFCAM",2024-08-26 20:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 20:00:00
"Cam4","MFDC6800.JPG","100MFCAM",2024-08-26 20:57:01,0,0,0,0,0,0,0,1,0,0,0,-26.15276389,21.82151944,2024-08-26 20:00:00
"Cam4","MFDC6801.JPG","100MFCAM",2024-08-26 21:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 21:00:00
"Cam4","MFDC6802.JPG","100MFCAM",2024-08-26 21:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 21:00:00
"Cam4","MFDC6803.JPG","100MFCAM",2024-08-26 21:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 21:00:00
"Cam4","MFDC6804.JPG","100MFCAM",2024-08-26 21:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 21:00:00
"Cam4","MFDC6805.JPG","100MFCAM",2024-08-26 21:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 21:00:00
"Cam4","MFDC6806.JPG","100MFCAM",2024-08-26 21:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 21:00:00
"Cam4","MFDC6807.JPG","100MFCAM",2024-08-26 22:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 22:00:00
"Cam4","MFDC6808.JPG","100MFCAM",2024-08-26 22:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 22:00:00
"Cam4","MFDC6809.JPG","100MFCAM",2024-08-26 22:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 22:00:00
"Cam4","MFDC6810.JPG","100MFCAM",2024-08-26 22:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 22:00:00
"Cam4","MFDC6811.JPG","100MFCAM",2024-08-26 22:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 22:00:00
"Cam4","MFDC6812.JPG","100MFCAM",2024-08-26 22:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 22:00:00
"Cam4","MFDC6813.JPG","100MFCAM",2024-08-26 23:07:01,0,0,0,0,0,0,0,1,0,0,0,-26.15276389,21.82151944,2024-08-26 23:00:00
"Cam4","MFDC6814.JPG","100MFCAM",2024-08-26 23:17:01,0,0,0,0,0,0,0,1,0,0,0,-26.15276389,21.82151944,2024-08-26 23:00:00
"Cam4","MFDC6815.JPG","100MFCAM",2024-08-26 23:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 23:00:00
"Cam4","MFDC6816.JPG","100MFCAM",2024-08-26 23:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 23:00:00
"Cam4","MFDC6817.JPG","100MFCAM",2024-08-26 23:47:01,0,1,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 23:00:00
"Cam4","MFDC6818.JPG","100MFCAM",2024-08-26 23:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-26 23:00:00
"Cam4","MFDC6819.JPG","100MFCAM",2024-08-27 00:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-27
"Cam4","MFDC6820.JPG","100MFCAM",2024-08-27 00:17:01,0,0,0,0,0,0,0,1,0,0,0,-26.15276389,21.82151944,2024-08-27
"Cam4","MFDC6821.JPG","100MFCAM",2024-08-27 00:27:01,0,1,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-27
"Cam4","MFDC6822.JPG","100MFCAM",2024-08-27 00:37:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-27
"Cam4","MFDC6823.JPG","100MFCAM",2024-08-27 00:47:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-27
"Cam4","MFDC6824.JPG","100MFCAM",2024-08-27 00:57:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-27
"Cam4","MFDC6825.JPG","100MFCAM",2024-08-27 01:07:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-27 01:00:00
"Cam4","MFDC6826.JPG","100MFCAM",2024-08-27 01:17:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-27 01:00:00
"Cam4","MFDC6827.JPG","100MFCAM",2024-08-27 01:27:01,0,0,0,0,0,0,0,0,0,0,0,-26.15276389,21.82151944,2024-08-27 01:00:00
